,Member ID,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name,Restaurant Address
89,496463,150631,36.3168448,127.3923232,정식당,대전시 중구 유천동 328-12
90,519957,16903,36.4461706,127.3838205,할머니묵집,대전시 유성구 봉산동 709-16
91,519957,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
92,519957,192362,36.36320886,127.35714872,어은스시,대전시 유성구 어은동 110-3
93,519957,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
94,519957,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
95,609341,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
96,609341,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
97,609341,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
98,609341,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
99,609341,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
100,675885,16903,36.4461706,127.3838205,할머니묵집,대전시 유성구 봉산동 709-16
101,675885,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
102,675885,192362,36.36320886,127.35714872,어은스시,대전시 유성구 어은동 110-3
103,675885,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
104,675885,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
105,740608,37724,36.3614446,127.3503033,닭섬,대전시 유성구 궁동 425-15
106,740608,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
107,740608,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
108,740608,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
109,740608,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
110,760465,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
111,760465,37782,36.36232376,127.3500061,멜로우멜로디,대전시 유성구 궁동 410-9
112,760465,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
113,760465,36665,36.34291508,127.38813912,풍전삼계탕,대전시 서구 탄방동 681
114,760465,37331,36.32260895,127.37142944,치르치르,대전시 서구 도마동 26-28
115,802034,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
116,802034,224801,36.3625626,127.34982820000002,파스타부오노,대전시 유성구 궁동 410
117,802034,17249,36.42454910000001,127.39090729,아삼육회,대전시 유성구 관평동 1076
118,802034,37475,36.39869,127.4036619,광세족발,대전시 유성구 전민동 329-18
119,802034,272651,36.39937731,127.40276855,백프로스시베이,대전시 유성구 전민동 307-2
120,803594,192069,36.37356526,127.31888411,항아리보쌈,대전시 유성구 지족동 906-1
121,803594,277980,36.35124336,127.37642948,라드커피앤펍,대전시 서구 둔산동 1068
122,803594,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
123,803594,193432,36.362897,127.3503088,새빨간죠스찜닭,대전시 유성구 궁동 400-4
124,803594,186044,36.3519295,127.3890243,빨봉분식,대전시 서구 둔산동 1459
0,7872,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
1,7872,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
2,7872,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
3,7872,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
4,7872,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
5,14498,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
6,14498,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
7,14498,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
8,14498,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
9,14498,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
10,21685,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
11,21685,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
12,21685,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
13,21685,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
14,21685,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
15,37620,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
16,37620,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
17,37620,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
18,37620,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
19,37620,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
20,47540,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
21,47540,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
22,47540,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
23,47540,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
24,47540,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
25,47750,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
26,47750,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
27,47750,241412,36.3281314,127.3989486,괸돌해물찜,대전시 중구 태평동 339-6
28,47750,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
29,47750,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
30,54264,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
31,54264,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
32,54264,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
33,54264,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
34,54264,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
35,54793,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
36,54793,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
37,54793,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
38,54793,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
39,54793,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
40,58179,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
41,58179,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
42,58179,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
43,58179,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
44,58179,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
45,96504,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
46,96504,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
47,96504,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
48,96504,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
49,96504,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
50,147256,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
51,147256,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
52,147256,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
53,147256,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
54,147256,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
55,162501,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
56,162501,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
57,162501,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
58,162501,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
59,162501,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
60,187278,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
61,187278,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
62,187278,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
63,187278,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
64,187278,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
65,198118,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
66,198118,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
67,198118,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
68,198118,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
69,198118,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
70,322577,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
71,322577,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
72,322577,215936,36.29718399,127.33834076,병규스토리,대전시 서구 관저동 1537
73,322577,188670,36.3537403,127.3772697,설해돈,대전시 서구 둔산동 993
74,322577,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
75,366432,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
76,366432,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
77,366432,215936,36.29718399,127.33834076,병규스토리,대전시 서구 관저동 1537
78,366432,188670,36.3537403,127.3772697,설해돈,대전시 서구 둔산동 993
79,366432,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
80,384561,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
81,384561,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
82,384561,241412,36.3281314,127.3989486,괸돌해물찜,대전시 중구 태평동 339-6
83,384561,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
84,384561,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
85,470218,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
86,470218,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
87,470218,215936,36.29718399,127.33834076,병규스토리,대전시 서구 관저동 1537
88,470218,188670,36.3537403,127.3772697,설해돈,대전시 서구 둔산동 993
89,470218,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
90,470946,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
91,470946,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
92,470946,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
93,470946,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
94,470946,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
95,581183,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
96,581183,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
97,581183,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
98,581183,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
99,581183,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
100,587395,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
101,587395,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
102,587395,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
103,587395,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
104,587395,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
105,599591,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
106,599591,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
107,599591,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
108,599591,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
109,599591,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
110,615460,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
111,615460,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
112,615460,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
113,615460,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
114,615460,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
115,624547,16912,36.3276777,127.4273086,성심당,대전시 중구 은행동 145-1
116,624547,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
117,624547,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
118,624547,203490,36.3537674,127.37825775,김현정떡볶기,대전시 서구 둔산동 1018
119,624547,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
120,629275,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
121,629275,35606,36.3592648,127.4265946,오문창순대국밥,대전시 대덕구 중리동 203-2
122,629275,241412,36.3281314,127.3989486,괸돌해물찜,대전시 중구 태평동 339-6
123,629275,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
124,629275,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
125,663375,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
126,663375,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
127,663375,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
128,663375,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
129,663375,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
130,688272,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
131,688272,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
132,688272,36614,36.36576343,127.37631667,병규돈가스,대전시 서구 만년동 264
133,688272,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
134,688272,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
135,724912,189576,36.362987,127.3570346,콜마르브레드,대전시 유성구 어은동 110-9
136,724912,16867,36.3683794,127.3810583,천년의정원,대전시 서구 만년동 322
137,724912,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
138,724912,37546,36.38923645,127.31528473,후루룩손칼국수,대전시 유성구 반석동 659-1
139,724912,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
140,736868,37497,36.3616477,127.3505043,봉대박스파게티,대전시 유성구 궁동 425-2
141,736868,237061,36.3471387,127.3395798,궁중칼국수,대전시 유성구 상대동 470-7
142,736868,285150,36.36458010000001,127.3412996,커피인터뷰,대전시 유성구 궁동 244-4
143,736868,36915,36.350287,127.387256,파더스스테이크,대전시 서구 둔산동 1417
144,736868,37062,36.3473704,127.3954946,5?5닭갈비,대전시 서구 탄방동 1034
145,744087,16891,36.39017310000001,127.3502037,숯골원냉면,대전시 유성구 신성동 136-2
146,744087,272219,36.38037235,127.32504145,이태리식탁,대전시 유성구 죽동 618-6
147,744087,37393,36.36048889,127.34056854,이비가짬뽕,대전시 유성구 궁동 462-12
148,744087,257244,36.3618428,127.3503048,불란서삼겹살,대전시 유성구 궁동 409-5
149,744087,37534,36.3517723,127.3303889,착한낙지,대전시 유성구 구암동 624-1
0,5086,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
1,5086,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
2,5086,37520,36.3525011,127.3405048,이화수,대전시 유성구 봉명동 554-5
3,5086,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
4,5086,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
5,8184,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
6,8184,36847,36.32975006,127.34134674,행오버먼데이,대전시 서구 도안동 939
7,8184,37364,36.35941773,127.34452796,스바라시라멘,대전시 유성구 봉명동 611-1
8,8184,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
9,8184,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
10,9354,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
11,9354,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
12,9354,37520,36.3525011,127.3405048,이화수,대전시 유성구 봉명동 554-5
13,9354,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
14,9354,36099,36.3278354,127.4337148,오씨칼국수,대전시 동구 원동 41-3
15,9388,16852,36.36637750000001,127.3804987,귀빈돌솥밥,대전시 서구 만년동 349
16,9388,109083,36.35908219,127.32000602,성경 만두요리전문점,대전시 유성구 구암동 425-50
17,9388,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
18,9388,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
19,9388,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
20,22971,237129,36.3337643,127.4453732,커리헛,대전시 동구 대동 401-31
21,22971,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
22,22971,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
23,22971,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
24,22971,109083,36.35908219,127.32000602,성경 만두요리전문점,대전시 유성구 구암동 425-50
25,29768,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
26,29768,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
27,29768,37520,36.3525011,127.3405048,이화수,대전시 유성구 봉명동 554-5
28,29768,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
29,29768,37611,36.3747365,127.32033359999998,거저울,대전시 유성구 지족동 912-7
30,43205,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
31,43205,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
32,43205,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
33,43205,16852,36.36637750000001,127.3804987,귀빈돌솥밥,대전시 서구 만년동 349
34,43205,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
35,50267,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
36,50267,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
37,50267,37520,36.3525011,127.3405048,이화수,대전시 유성구 봉명동 554-5
38,50267,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
39,50267,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
40,54384,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
41,54384,36847,36.32975006,127.34134674,행오버먼데이,대전시 서구 도안동 939
42,54384,37364,36.35941773,127.34452796,스바라시라멘,대전시 유성구 봉명동 611-1
43,54384,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
44,54384,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
45,148682,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
46,148682,237129,36.3337643,127.4453732,커리헛,대전시 동구 대동 401-31
47,148682,109083,36.35908219,127.32000602,성경 만두요리전문점,대전시 유성구 구암동 425-50
48,148682,37364,36.35941773,127.34452796,스바라시라멘,대전시 유성구 봉명동 611-1
49,148682,37611,36.3747365,127.32033359999998,거저울,대전시 유성구 지족동 912-7
50,183154,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
51,183154,237129,36.3337643,127.4453732,커리헛,대전시 동구 대동 401-31
52,183154,109083,36.35908219,127.32000602,성경 만두요리전문점,대전시 유성구 구암동 425-50
53,183154,37364,36.35941773,127.34452796,스바라시라멘,대전시 유성구 봉명동 611-1
54,183154,37611,36.3747365,127.32033359999998,거저울,대전시 유성구 지족동 912-7
55,397323,237129,36.3337643,127.4453732,커리헛,대전시 동구 대동 401-31
56,397323,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
57,397323,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
58,397323,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
59,397323,109083,36.35908219,127.32000602,성경 만두요리전문점,대전시 유성구 구암동 425-50
60,455330,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
61,455330,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
62,455330,37520,36.3525011,127.3405048,이화수,대전시 유성구 봉명동 554-5
63,455330,36784,36.3541335,127.3754735,로보쿡,대전시 서구 둔산동 970
64,455330,37611,36.3747365,127.32033359999998,거저울,대전시 유성구 지족동 912-7
65,470616,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
66,470616,36847,36.32975006,127.34134674,행오버먼데이,대전시 서구 도안동 939
67,470616,37364,36.35941773,127.34452796,스바라시라멘,대전시 유성구 봉명동 611-1
68,470616,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
69,470616,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
70,479659,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
71,479659,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
72,479659,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
73,479659,36099,36.3278354,127.4337148,오씨칼국수,대전시 동구 원동 41-3
74,479659,36847,36.32975006,127.34134674,행오버먼데이,대전시 서구 도안동 939
75,493878,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
76,493878,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
77,493878,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
78,493878,16852,36.36637750000001,127.3804987,귀빈돌솥밥,대전시 서구 만년동 349
79,493878,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
80,509337,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
81,509337,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
82,509337,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
83,509337,36099,36.3278354,127.4337148,오씨칼국수,대전시 동구 원동 41-3
84,509337,36847,36.32975006,127.34134674,행오버먼데이,대전시 서구 도안동 939
85,518224,224729,36.3522612,127.3732758,컨트란스,대전시 서구 갈마동 849
86,518224,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
87,518224,37520,36.3525011,127.3405048,이화수,대전시 유성구 봉명동 554-5
88,518224,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
89,518224,37379,36.3623443,127.3578708,플레이버거,대전시 유성구 어은동 115-4
90,698073,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
91,698073,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
92,698073,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
93,698073,16852,36.36637750000001,127.3804987,귀빈돌솥밥,대전시 서구 만년동 349
94,698073,263648,36.35884199,127.34914695,하우쿡,대전시 유성구 봉명동 640-7
95,744800,274303,36.34822347,127.33238499,올래국수,대전시 유성구 상대동 440-8
96,744800,237129,36.3337643,127.4453732,커리헛,대전시 동구 대동 401-31
97,744800,252056,36.3526428,127.3465321,부연부,대전시 유성구 봉명동 543-17
98,744800,188235,36.3518803,127.3757299,모모가든,대전시 서구 둔산동 1081
99,744800,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
100,752906,16852,36.36637750000001,127.3804987,귀빈돌솥밥,대전시 서구 만년동 349
101,752906,109083,36.35908219,127.32000602,성경 만두요리전문점,대전시 유성구 구암동 425-50
102,752906,188668,36.361007,127.35003600000002,노네임,대전시 유성구 궁동 422-7
103,752906,16856,36.3610131,127.3772871,동천홍,대전시 서구 월평동 279
104,752906,16889,36.4150305,127.3822741,솔밭묵집,대전시 유성구 관평동 542-5
